#{"t_start": 1734309533.215802, "env_id": "None"}
0.95,5,74.902632
0.95,5,74.908632
0.96,4,74.913632
0.95,5,74.913632
0.99,1,74.919632
0.98,2,74.922632
0.76,24,74.924632
0.75,25,74.925632
0.97,3,74.931679
0.87,13,74.932681
0.89,11,74.947835
0.23,77,74.954831
0.89,11,74.954831
0.85,15,74.964802
0.99,1,74.965803
0.98,2,74.968378
0.9,10,74.975377
0.06,94,74.977914
0.78,22,74.979485
0.98,2,74.984483
0.99,1,74.985482
0.92,8,74.993483
0.88,12,74.996255
0.9,10,75.011776
0.23,77,75.020822
0.89,11,75.029383
0.9,10,75.049145
0.67,33,75.049145
0.99,1,75.050145
0.45,55,75.050145
0.22,78,75.054145
0.97,3,75.056144
0.96,4,75.058145
0.45,55,75.07075
0.0,101,75.07075
0.5,50,75.078623
0.9,10,75.078623
0.87,13,75.095024
0.88,12,75.098061
0.87,13,75.099061
0.96,4,75.106061
0.95,5,75.106061
0.0,101,75.112809
0.9,10,75.113806
0.97,3,75.113806
0.99,1,75.114807
0.96,4,75.114807
0.75,25,75.116807
0.99,1,75.116807
0.91,9,75.125807
0.0,101,75.140429
0.84,16,75.144429
0.88,12,75.166723
0.99,1,75.167722
0.76,24,75.168722
0.98,2,75.174723
0.78,22,75.182444
0.91,9,75.192444
0.15,85,75.210202
0.0,101,75.210202
0.98,2,75.215678
0.45,55,75.217676
0.99,1,75.217676
0.95,5,75.219678
0.98,2,75.219678
0.97,3,75.225677
0.95,5,75.225677
0.99,1,75.227677
0.96,4,75.235372
0.0,101,75.242371
0.0,101,75.246153
0.24,76,75.253152
0.6,40,75.254151
0.88,12,75.269169
0.99,1,75.27017
0.71,29,75.272169
0.15,85,75.272169
0.99,1,75.27317
0.41,59,75.278524
0.81,19,75.288531
0.89,11,75.29053
0.58,42,75.303159
0.93,7,75.309158
0.37,63,75.310158
0.58,42,75.312865
0.61,39,75.317865
0.95,5,75.318827
0.98,2,75.318827
0.9,10,75.321863
0.96,4,75.321863
0.99,1,75.326826
0.82,18,75.326826
0.95,5,75.32845
0.73,27,75.330527
0.97,3,75.330527
0.92,8,75.331531
0.97,3,75.338531
0.94,6,75.338531
0.63,37,75.34053
0.64,36,75.345002
0.99,1,75.346557
0.94,6,75.348556
0.89,11,75.349556
0.82,18,75.356556
0.9,10,75.356556
0.97,3,75.362819
0.71,29,75.363818
0.9,10,75.366819
0.92,8,75.371819
0.95,5,75.37282
0.99,1,75.373819
0.83,17,75.37482
0.75,25,75.37482
0.98,2,75.375819
0.97,3,75.37851
0.97,3,75.37851
0.94,6,75.396142
0.88,12,75.396142
0.9,10,75.416231
0.55,45,75.424256
0.99,1,75.425261
0.64,36,75.429258
0.72,28,75.43626
0.83,17,75.444969
0.87,13,75.447054
0.9,10,75.453053
0.0,101,75.454057
0.62,38,75.471499
0.77,23,75.471499
0.35,65,75.4735
0.99,1,75.478418
0.56,44,75.479469
0.83,17,75.482467
0.75,25,75.490467
0.95,5,75.491467
0.52,48,75.497158
0.97,3,75.498157
0.98,2,75.500156
0.91,9,75.510156
0.67,33,75.515764
0.98,2,75.515764
0.75,25,75.517762
0.98,2,75.518763
0.76,24,75.519763
0.98,2,75.519763
0.99,1,75.519763
0.96,4,75.524763
0.85,15,75.531455
0.89,11,75.546157
0.99,1,75.547156
0.61,39,75.547156
0.98,2,75.549156
0.94,6,75.556156
0.81,19,75.558156
0.97,3,75.562739
0.0,100,75.562739
0.78,22,75.563738
0.88,12,75.570738
0.77,23,75.571737
0.99,1,75.571737
0.54,46,75.579323
0.67,33,75.579323
0.85,15,75.579323
0.96,4,75.596571
0.86,14,75.612572
0.99,1,75.613575
0.88,12,75.63135
0.0,101,75.63535
0.7,30,75.63535
0.59,41,75.63535
0.99,1,75.637352
0.75,25,75.640351
0.94,6,75.649172
0.93,7,75.65117
0.96,4,75.65417
0.94,6,75.666808
0.85,15,75.667808
0.0,101,75.668808
0.94,6,75.678323
0.79,21,75.685312
0.78,22,75.690375
0.32,68,75.700472
0.79,21,75.70747
0.86,14,75.718981
0.89,11,75.725981
0.83,17,75.73337
0.68,32,75.740403
0.92,8,75.740403
0.95,5,75.742404
0.98,2,75.744404
0.0,101,75.755097
0.0,101,75.756098
0.04,96,75.756098
0.99,1,75.758097
0.88,12,75.764948
0.94,6,75.766949
0.96,4,75.771948
0.83,17,75.772948
0.89,11,75.772948
0.98,2,75.776149
0.51,49,75.776149
0.2,80,75.779806
0.9,10,75.779806
0.75,25,75.794544
0.91,9,75.795557
0.99,1,75.795557
0.98,2,75.800555
0.92,8,75.811554
0.8,20,75.812555
0.98,2,75.817555
0.65,35,75.819555
0.83,17,75.819555
0.99,1,75.820555
0.44,56,75.821555
0.16,84,75.825555
0.95,5,75.825555
0.8,20,75.829383
0.95,5,75.829383
0.98,2,75.834383
0.93,7,75.836383
0.92,8,75.836383
0.92,8,75.837383
0.88,12,75.838383
0.98,2,75.838383
0.98,2,75.844672
0.96,4,75.853168
0.92,8,75.85417
0.99,1,75.85517
0.84,16,75.858168
0.99,1,75.867764
0.5,50,75.868764
0.99,1,75.869764
0.42,58,75.878511
0.93,7,75.880569
0.76,24,75.880569
0.52,48,75.885855
0.95,5,75.886855
0.84,16,75.894582
0.7,30,75.895142
0.94,6,75.895142
0.9,10,75.897152
0.91,9,75.903152
0.85,15,75.906152
0.72,28,75.911237
0.93,7,75.911687
0.97,3,75.913733
0.9,10,75.913733
0.86,14,75.921158
0.58,42,75.921158
0.94,6,75.924155
0.98,2,75.924155
0.92,8,75.924155
0.85,15,75.929096
0.35,65,75.929096
0.94,6,75.929096
0.93,7,75.929096
0.75,25,75.929096
0.97,3,75.929096
0.8,20,75.95854
0.87,13,75.959539
0.99,1,75.959539
0.86,14,75.96154
0.88,12,75.96154
0.71,29,75.96754
0.96,4,75.96854
0.66,34,75.981457
0.92,8,75.981457
0.71,29,75.983458
0.91,9,75.985456
0.96,4,75.989456
0.99,1,75.989456
0.91,9,75.989456
0.95,5,75.990457
0.75,25,75.993456
0.84,16,75.994565
0.96,4,75.999181
0.95,5,75.999181
0.99,1,76.000181
0.94,6,76.007827
0.76,24,76.007827
0.17,83,76.009858
0.88,12,76.015977
0.83,17,76.016977
0.97,3,76.018976
0.94,6,76.018976
0.49,51,76.024977
0.99,1,76.025976
0.79,21,76.026976
0.94,6,76.031382
0.98,2,76.031382
0.98,2,76.033382
0.74,26,76.041382
0.9,10,76.043382
0.99,1,76.047992
0.96,4,76.048992
0.99,1,76.0508
0.98,2,76.0508
0.71,29,76.058834
0.81,19,76.062271
0.95,5,76.062271
0.72,28,76.062271
0.79,21,76.062271
0.96,4,76.062271
0.88,12,76.062271
0.81,19,76.091894
0.43,57,76.092894
0.89,11,76.103894
0.97,3,76.106894
0.78,22,76.113834
0.81,19,76.115031
0.99,1,76.116067
0.92,8,76.125065
0.79,21,76.132529
0.87,13,76.138532
0.97,3,76.138532
0.98,2,76.14153
0.69,31,76.149207
0.74,26,76.151215
0.79,21,76.163713
0.94,6,76.163713
0.0,101,76.166712
0.82,18,76.167711
0.47,53,76.172712
0.86,14,76.173713
0.92,8,76.18138
0.0,101,76.191388
0.82,18,76.192379
0.35,65,76.194502
0.87,13,76.194556
0.81,19,76.194556
0.99,1,76.199016
0.88,12,76.202017
0.0,101,76.202017
0.8,20,76.208017
0.93,7,76.209017
0.92,8,76.223837
0.85,15,76.224838
0.89,11,76.231426
0.8,20,76.231426
0.66,34,76.23242
0.92,8,76.23842
0.89,11,76.244985
0.75,25,76.248023
0.89,11,76.248023
0.88,12,76.249024
0.71,29,76.255023
0.84,16,76.270833
0.85,15,76.272833
0.86,14,76.272833
0.53,47,76.278412
0.99,1,76.279453
0.67,33,76.287452
0.91,9,76.295085
0.99,1,76.296088
0.7,30,76.298085
0.34,66,76.312924
0.85,15,76.312924
0.91,9,76.318471
0.99,1,76.318471
0.98,2,76.320474
0.0,101,76.320474
0.72,28,76.321472
0.73,27,76.326471
0.96,4,76.326471
0.98,2,76.327471
0.98,2,76.327471
0.85,15,76.327471
0.95,5,76.329199
0.97,3,76.329199
0.94,6,76.329199
0.97,3,76.329199
0.93,7,76.345623
0.98,2,76.347622
0.48,52,76.348623
0.86,14,76.356627
0.96,4,76.356627
0.98,2,76.362623
0.5,50,76.365622
0.97,3,76.371622
0.89,11,76.374624
0.64,36,76.382463
0.74,26,76.388462
0.63,37,76.390428
0.86,14,76.397866
0.93,7,76.400895
0.93,7,76.411259
0.85,15,76.412859
0.0,101,76.419825
0.89,11,76.421824
0.98,2,76.422824
0.74,26,76.426825
0.55,45,76.435356
0.99,1,76.436358
0.41,59,76.441326
0.75,25,76.444603
0.89,11,76.447127
0.97,3,76.452127
0.93,7,76.454128
0.97,3,76.45513
0.87,13,76.456127
0.92,8,76.464802
0.99,1,76.465802
0.94,6,76.465802
0.99,1,76.470802
0.98,2,76.472802
0.85,15,76.481378
0.99,1,76.482378
0.71,29,76.491378
0.93,7,76.496131
0.6,40,76.500129
0.8,20,76.500129
0.94,6,76.50488
0.7,30,76.505879
0.97,3,76.507879
0.97,3,76.508881
0.46,54,76.512235
0.0,101,76.512235
0.99,1,76.512235
0.99,1,76.512235
0.93,7,76.527874
0.71,29,76.528916
0.9,10,76.529916
0.96,4,76.529916
0.98,2,76.531915
0.92,8,76.536917
0.97,3,76.538915
0.31,69,76.551879
0.0,101,76.558878
0.86,14,76.558878
0.99,1,76.561202
0.69,31,76.567893
0.97,3,76.567893
0.85,15,76.569893
0.83,17,76.569893
0.98,2,76.571893
0.95,5,76.575893
0.98,2,76.577895
0.75,25,76.577895
0.56,44,76.580365
0.85,15,76.586382
0.94,6,76.587365
0.98,2,76.588365
0.99,1,76.589365
0.92,8,76.589365
0.62,38,76.598123
0.88,12,76.598123
0.99,1,76.599123
0.88,12,76.612334
0.94,6,76.612431
0.73,27,76.614918
0.96,4,76.616917
0.87,13,76.622916
0.55,45,76.62922
0.76,24,76.62922
0.99,1,76.62922
0.9,10,76.62922
0.67,33,76.62922
0.71,29,76.62922
0.92,8,76.649545
0.9,10,76.650545
0.77,23,76.651545
0.77,23,76.657545
0.88,12,76.666546
0.97,3,76.672582
0.99,1,76.673584
0.11,89,76.67946
0.98,2,76.67946
0.79,21,76.682458
0.99,1,76.68346
0.79,21,76.691462
0.96,4,76.700171
0.83,17,76.707136
0.93,7,76.713704
0.95,5,76.715703
0.99,1,76.716702
0.62,38,76.717924
0.55,45,76.724349
0.93,7,76.725349
0.87,13,76.729039
0.28,72,76.752532
0.0,101,76.754532
0.57,43,76.755532
0.99,1,76.756534
0.78,22,76.762532
0.99,1,76.763532
0.94,6,76.765532
0.74,26,76.776533
0.32,68,76.787455
0.9,10,76.788455
0.33,67,76.789455
0.98,2,76.791456
0.81,19,76.79815
0.92,8,76.799151
0.74,26,76.80015
0.93,7,76.80015
0.89,11,76.80015
0.94,6,76.80515
0.98,2,76.80515
0.57,43,76.81377
0.92,8,76.81477
0.96,4,76.817769
0.96,4,76.822769
0.71,29,76.823769
0.99,1,76.824769
0.87,13,76.826174
0.82,18,76.830946
0.23,77,76.831946
0.91,9,76.833946
0.93,7,76.842946
0.91,9,76.851449
0.86,14,76.851449
0.47,53,76.859447
0.8,20,76.859447
0.65,35,76.862418
0.9,10,76.862418
0.6,40,76.862418
0.97,3,76.862418
0.99,1,76.862418
0.97,3,76.862418
0.9,10,76.877884
0.96,4,76.880926
0.96,4,76.885926
0.98,2,76.885926
0.5,50,76.887926
0.64,36,76.899892
0.7,30,76.909892
0.77,23,76.918849
0.83,17,76.920849
0.98,2,76.920849
0.88,12,76.920849
0.99,1,76.921849
0.99,1,76.921849
0.84,16,76.921849
0.99,1,76.921849
0.99,1,76.926848
0.78,22,76.929612
0.96,4,76.929612
0.99,1,76.930612
0.67,33,76.937611
0.83,17,76.939611
0.95,5,76.939611
0.34,66,76.94508
0.97,3,76.946139
0.99,1,76.946139
0.87,13,76.947139
0.88,12,76.952139
0.96,4,76.953139
0.49,51,76.955138
0.96,4,76.963023
0.33,67,76.970074
0.71,29,76.973074
0.84,16,76.974074
0.96,4,76.979062
0.94,6,76.979062
0.8,20,76.979062
0.73,27,76.979062
0.8,20,76.979062
0.99,1,76.979062
0.95,5,76.979062
0.85,15,77.013504
0.98,2,77.019503
0.42,58,77.029497
0.53,47,77.031496
0.98,2,77.031496
0.96,4,77.038496
0.99,1,77.039495
0.85,15,77.043495
0.74,26,77.043495
0.99,1,77.044537
0.92,8,77.054462
0.48,52,77.055462
0.85,15,77.055462
0.98,2,77.059462
0.99,1,77.059462
0.59,41,77.061741
0.52,48,77.071886
0.8,20,77.072513
0.89,11,77.078285
0.97,3,77.078898
0.88,12,77.078898
0.92,8,77.078898
0.14,86,77.078898
0.4,60,77.098557
0.88,12,77.100557
0.93,7,77.108557
0.56,44,77.123557
0.94,6,77.123557
0.64,36,77.132421
0.67,33,77.143169
0.95,5,77.143169
0.97,3,77.150106
0.98,2,77.153107
0.76,24,77.153107
0.98,2,77.159107
0.0,101,77.161252
0.97,3,77.163882
0.96,4,77.170882
0.99,1,77.171882
0.9,10,77.174884
0.94,6,77.175882
0.58,42,77.175882
0.69,31,77.190544
0.82,18,77.204098
0.99,1,77.210106
0.93,7,77.222691
0.45,55,77.242497
0.91,9,77.248096
0.73,27,77.250094
0.92,8,77.265941
0.0,101,77.265941
0.58,42,77.265941
0.89,11,77.26694
0.54,46,77.268941
0.0,101,77.283425
0.89,11,77.283425
0.98,2,77.286429
0.99,1,77.290426
0.86,14,77.290426
0.74,26,77.291425
0.83,17,77.294519
0.0,101,77.294876
0.99,1,77.298948
0.93,7,77.300945
0.95,5,77.306945
0.31,69,77.310947
0.9,10,77.31188
0.83,17,77.319925
0.82,18,77.319925
0.76,24,77.325924
0.95,5,77.32845
0.99,1,77.329458
0.85,15,77.334456
0.88,12,77.334456
0.99,1,77.335457
0.97,3,77.339456
0.0,101,77.339456
0.88,12,77.344555
0.99,1,77.344555
0.93,7,77.347111
0.92,8,77.362602
0.93,7,77.362602
0.85,15,77.362602
0.99,1,77.362602
0.69,31,77.381875
0.82,18,77.384875
0.91,9,77.385875
0.98,2,77.389875
0.83,17,77.393875
0.81,19,77.401875
0.92,8,77.401875
0.98,2,77.407876
0.84,16,77.408875
0.96,4,77.409875
0.24,76,77.409875
0.98,2,77.412423
0.85,15,77.412423
0.97,3,77.41746
0.91,9,77.42886
0.55,45,77.42886
0.14,86,77.42886
0.89,11,77.42886
0.99,1,77.42886
0.99,1,77.42886
0.82,18,77.42886
0.93,7,77.450553
0.89,11,77.453553
0.84,16,77.475554
0.68,32,77.480125
0.96,4,77.480125
0.95,5,77.495494
0.55,45,77.50649
0.72,28,77.50649
0.99,1,77.50849
0.0,101,77.50949
0.98,2,77.511493
0.98,2,77.517489
0.99,1,77.518489
0.4,60,77.520489
0.04,96,77.52749
0.82,18,77.529416
0.89,11,77.529416
0.93,7,77.547228
0.71,29,77.548228
0.83,17,77.550228
0.85,15,77.550228
0.54,46,77.555228
0.99,1,77.556229
0.96,4,77.558228
0.93,7,77.558228
0.97,3,77.560229
0.85,15,77.560229
0.7,30,77.566701
0.98,2,77.569701
0.95,5,77.569701
0.76,24,77.582066
0.89,11,77.587117
0.82,18,77.593116
0.88,12,77.594581
0.91,9,77.595777
0.99,1,77.595777
0.91,9,77.595777
0.96,4,77.595777
0.85,15,77.595777
0.94,6,77.595777
0.88,12,77.620164
0.85,15,77.625165
0.99,1,77.626165
0.85,15,77.628166
0.79,21,77.628166
0.99,1,77.629165
0.94,6,77.636165
0.98,2,77.638164
0.94,6,77.638164
0.94,6,77.639164
0.97,3,77.647386
0.95,5,77.648388
0.94,6,77.650387
0.97,3,77.656387
0.0,101,77.658387
0.0,101,77.669697
0.46,54,77.669697
0.68,32,77.675697
0.95,5,77.687008
0.78,22,77.690006
0.54,46,77.692006
0.55,45,77.692006
0.88,12,77.695862
0.96,4,77.695862
0.75,25,77.712962
0.94,6,77.712962
0.97,3,77.712962
0.89,11,77.712962
0.96,4,77.712962
0.69,31,77.712962
0.91,9,77.727826
0.94,6,77.732832
0.95,5,77.736832
0.58,42,77.741833
0.89,11,77.744833
0.71,29,77.745833
0.83,17,77.751832
0.94,6,77.751832
0.87,13,77.753832
0.95,5,77.754833
0.83,17,77.768697
0.45,55,77.797028
0.71,29,77.802027
0.99,1,77.802027
0.68,32,77.814731
0.71,29,77.82373
0.93,7,77.82573
0.0,101,77.827857
0.95,5,77.83442
0.89,11,77.84142
0.97,3,77.845441
0.76,24,77.845441
0.43,57,77.849447
0.0,101,77.861557
0.88,12,77.868602
0.79,21,77.883397
0.78,22,77.884398
0.47,53,77.895405
0.0,101,77.895405
0.13,87,77.90342
0.76,24,77.90342
0.97,3,77.910411
0.89,11,77.913669
0.94,6,77.913669
0.98,2,77.918669
0.99,1,77.920669
0.74,26,77.9347
0.0,101,77.942697
0.78,22,77.942697
0.65,35,77.945543
0.82,18,77.945543
0.98,2,77.945543
0.99,1,77.964136
0.86,14,77.965135
0.98,2,77.967135
0.87,13,77.975134
0.81,19,77.976135
0.64,36,77.982135
0.96,4,77.983135
0.99,1,77.984135
0.95,5,77.992135
0.81,19,77.992135
0.89,11,77.992135
0.92,8,77.997188
0.99,1,77.997188
0.98,2,77.998188
0.11,89,77.998188
-0.01,101,78.013616
0.98,2,78.015673
0.88,12,78.015673
0.18,82,78.017671
0.96,4,78.023671
0.81,19,78.025672
0.79,21,78.032505
0.96,4,78.039506
0.83,17,78.042506
0.86,14,78.052087
0.91,9,78.062693
0.44,56,78.063691
0.99,1,78.063691
0.85,15,78.069691
0.98,2,78.069691
0.58,42,78.070691
0.99,1,78.070691
0.95,5,78.079247
0.91,9,78.080244
0.59,41,78.094832
0.74,26,78.095878
0.99,1,78.095878
0.57,43,78.103876
0.81,19,78.104876
0.4,60,78.104876
0.79,21,78.105917
0.0,101,78.107717
0.97,3,78.10972
0.97,3,78.112423
0.91,9,78.112423
0.85,15,78.112423
0.0,101,78.112423
0.91,9,78.144827
0.87,13,78.148825
0.96,4,78.157825
0.73,27,78.158825
0.91,9,78.164768
0.97,3,78.169887
0.99,1,78.170959
0.94,6,78.1796
0.7,30,78.180603
0.5,50,78.1826
0.88,12,78.1876
0.9,10,78.197575
0.87,13,78.205575
0.51,49,78.207575
0.74,26,78.215674
0.95,5,78.216674
0.69,31,78.232353
0.9,10,78.233353
0.99,1,78.233353
0.16,84,78.240353
0.83,17,78.247956
0.35,65,78.249955
0.98,2,78.250955
0.96,4,78.256956
0.85,15,78.258955
0.95,5,78.258955
0.13,87,78.260956
0.99,1,78.26163
0.99,1,78.272684
0.94,6,78.278908
0.11,89,78.278908
0.75,25,78.278908
0.99,1,78.278908
0.85,15,78.278908
0.99,1,78.294485
0.84,16,78.296527
0.48,52,78.296527
0.97,3,78.298527
0.9,10,78.307527
0.48,52,78.307527
0.88,12,78.307527
0.98,2,78.314475
0.94,6,78.314475
0.99,1,78.314475
0.84,16,78.332848
0.57,43,78.332848
0.98,2,78.339884
0.94,6,78.339884
0.86,14,78.340882
0.98,2,78.341881
0.7,30,78.349881
0.92,8,78.351883
0.75,25,78.352881
0.99,1,78.353878
0.95,5,78.360885
0.88,12,78.364732
0.69,31,78.369732
0.9,10,78.372736
0.84,16,78.372736
0.91,9,78.373733
0.97,3,78.373733
0.81,19,78.387561
0.0,101,78.395188
0.92,8,78.395188
0.89,11,78.398462
0.9,10,78.408071
0.56,44,78.411178
0.92,8,78.411178
0.79,21,78.412402
0.74,26,78.412402
0.94,6,78.412402
0.97,3,78.412402
0.84,16,78.430816
0.93,7,78.434816
0.99,1,78.435816
0.7,30,78.436816
0.98,2,78.438816
0.95,5,78.439816
0.69,31,78.439816
0.76,24,78.457855
0.96,4,78.466959
0.74,26,78.46896
0.0,101,78.478382
0.9,10,78.485392
0.51,49,78.491392
0.92,8,78.492392
0.99,1,78.498069
0.94,6,78.499071
0.58,42,78.501071
0.96,4,78.508071
0.98,2,78.513833
0.45,55,78.518832
0.95,5,78.522832
0.73,27,78.523832
0.98,2,78.525832
0.95,5,78.527855
0.99,1,78.527855
0.54,46,78.53232
0.99,1,78.53232
0.97,3,78.53432
0.81,19,78.53432
0.89,11,78.54132
0.73,27,78.54232
0.98,2,78.54332
0.68,32,78.552947
0.84,16,78.558948
0.86,14,78.558948
0.85,15,78.559947
0.35,65,78.561723
0.98,2,78.567782
0.98,2,78.56978
0.8,20,78.578467
0.78,22,78.59734
0.62,38,78.599339
0.99,1,78.600339
0.86,14,78.608373
0.92,8,78.615695
0.99,1,78.620695
0.69,31,78.623695
0.93,7,78.624695
0.63,37,78.633388
0.0,101,78.633388
0.0,101,78.635386
0.99,1,78.641386
0.61,39,78.641386
0.5,50,78.643386
0.97,3,78.645094
0.81,19,78.663405
0.88,12,78.663405
0.82,18,78.663405
0.74,26,78.663405
0.79,21,78.685839
0.9,10,78.685839
0.97,3,78.692839
0.74,26,78.692839
0.63,37,78.694843
0.41,59,78.694843
0.99,1,78.695842
0.97,3,78.69684
0.81,19,78.70984
0.62,38,78.711197
0.9,10,78.711197
0.92,8,78.711713
0.77,23,78.712766
0.95,5,78.719763
0.93,7,78.720762
0.84,16,78.722763
0.94,6,78.722763
0.98,2,78.726763
0.97,3,78.726763
0.99,1,78.726763
0.39,61,78.726763
0.99,1,78.731256
0.99,1,78.732256
0.98,2,78.733258
0.96,4,78.735256
0.96,4,78.739256
0.93,7,78.742255
0.82,18,78.74456
0.8,20,78.749074
0.98,2,78.749074
0.63,37,78.749074
0.99,1,78.749074
0.99,1,78.749074
0.99,1,78.749074
0.97,3,78.763859
0.98,2,78.763859
0.79,21,78.777913
0.98,2,78.779539
0.94,6,78.779539
0.79,21,78.779539
0.54,46,78.779539
0.98,2,78.779539
0.79,21,78.779539
0.84,16,78.779539
0.93,7,78.796351
0.96,4,78.796351
0.98,2,78.796351
0.76,24,78.796351
0.69,31,78.813159
0.9,10,78.813159
0.64,36,78.813159
0.91,9,78.813159
0.96,4,78.829346
0.77,23,78.829346
0.74,26,78.829346
0.98,2,78.829346
0.93,7,78.829346
0.88,12,78.829346
